id,text,device
858659215451271168,You can't compare anything to ObamaCare because ObamaCare is dead. Dems want billions to go to Insurance Companies to bail out donors....New,iPhone
503877134793076736,"We will now be helping Syria and Iran by attacking ISIS - ironic, isn't it!",Android
1058519264771096576,"In just 4 days, the people of Indiana are going to send Mike @braun4indiana to the United States Senate, so we can keep MAKING AMERICA GREAT AGAIN! Get out and VOTE!! https://t.co/dO3Nr8nuJi",iPhone
1114556595663323136,"So, let’s get this straight! There was No Collusion and in fact the Phony Dossier was a Con Job that was paid for by Crooked Hillary and the DNC. So the 13 Angry Democrats were investigating an event that never happened and that was in fact a made up Fraud. I just fought back....",iPhone
828375073006444544,Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!,Android
352338594783956994,"""""""@smoss319: @realDonaldTrump Trump for President!!! XoSM mosscreativemediagroup""""  Thank you Susan!""",Android
531814063983321088,"""""""@BoogBannon: All about trump for president @realDonaldTrump""""""",Android
347188267277500416,The Miami Heat is getting it's ass kicked - they better start playing or it will be a long Summer for them.,Android
360717938178801664,"""""""@TWIWRadio: @realDonaldTrump Will we ever see Trump run in 2016? #AskDonaldTrump""""""",Android
1263081822776438786,"“I said NO to a deal, Lou. If I would be willing to re-remember......they would recommend no jail time, &amp; I said NO. This President needs to be re-elected, Lou. One of the greatest Presidents in my lifetime. I would never give false testimony against him.” Roger Stone @LouDobbs..",iPhone
697825190282182656,He (or she) who hesitates is lost: MAKE AMERICA GREAT AGAIN!,Android
417492171244449792,"""""""@alefx33: Nelson Mandela and @realDonaldTrump two world's leaders http://t.co/CbgQodlVnW""""""",Android
559852809232060417,Where the hell is global warming when you need it?,Android
651548141506969600,"""""""@darcy027027:  @GardiBates @ananavarro @CNN Just In! 10/6/15 Morning Poll Trump +18% Trump 31 Carson 13 Rubio 10 Bush 7 Fiorina 6""""""",Android
1062153051459469312,I just approved an expedited request for a Major Disaster Declaration for the State of California. Wanted to respond quickly in order to alleviate some of the incredible suffering going on. I am with you all the way. God Bless all of the victims and families affected.,iPhone
331954623692808192,"""""""@Suzmo816: @realDonaldTrump She could share an apartment with Casey Anthony!""""  Very witty but not very funny!""",Android
925388990177562625,Thank you @LuisRiveraMarin! https://t.co/BK7sDv9phU,iPhone
517854696216997892,"@not_that_actor   Wow Andy, such amazing writing and thought. Thank you!",Android
1232155595438018567,"....on all Trump, or Trump related, matters! While “elections have consequences”, I only ask for fairness, especially when it comes to decisions made by the United States Supreme Court!",iPhone
562432439017295872,"""""""@KarileaKennedy7: I'm gonna cry its Joan Rivers @realDonaldTrump @ApprenticeNBC #CelebApprentice""""""",Android
1104014775904804864,“This is as good a time as I can remember to be an American Worker. We have the strongest economy in the world.”  Stuart Varney @foxandfriends  So true!,iPhone
696056207824580608,"""""""@paintonmyjeans: If I owned a big company that was failing, I'd hire DonaldTrump to make it great again-Rubio/Cruz wouldnt be considered""""""",Android
1313854465276080128,"NOW THAT THE RADICAL LEFT DEMOCRATS GOT CAUGHT COLD IN THE (NON) FRIENDLY TRANSFER OF GOVERNMENT, IN FACT, THEY SPIED ON MY CAMPAIGN AND WENT FOR A COUP, WE ARE ENTITLED TO ASK THE VOTERS FOR FOUR MORE YEARS. PLEASE REMEMBER THIS WHEN YOU VOTE! https://t.co/gsFSghkmdM",iPhone
1332317341359742978,“President Trump nominates record number of Federal Judges.” @OANN,iPhone
1256628709496369152,The Russia Hoax is the biggest political scandal in American history. Treason!!! Lets see how it ends???? https://t.co/VRsVdiQrsf,iPhone
1127938873630367744,"Democrat Rep. Tlaib is being slammed for her horrible and highly insensitive statement on the Holocaust. She obviously has tremendous hatred of Israel and the Jewish people. Can you imagine what would happen if I ever said what she said, and says?",iPhone
921829947093733376,"""Keep hearing about """"tiny"""" amount of money spent on Facebook ads. What about the billions of dollars of Fake News on CNN, ABC, NBC &amp, CBS?""",iPhone
1002027245131661312,"“The recusal of Jeff Sessions was an unforced betrayal of the President of the United States.” JOE DIGENOVA, former U.S. Attorney.",iPhone
1070312880095068160,One of the very exciting things to come out of my meeting with President Xi of China is his promise to me to criminalize the sale of deadly Fentanyl coming into the United States. It will now be considered a “controlled substance.” This could be a game changer on what is.......,iPhone
644247464053047296,"Thank you to Tom Brady, Coach Ditka, Coach Bobby Knight and all of the many champions that have been so supportive!",Android
779413482882162688,"Join me in Roanoke, Virginia tomorrow at the Berglund Center- Coliseum ~ 6pm! Tickets available at:... https://t.co/bnEE6NX41Z",iPhone
888771440014749697,Join me live for the commissioning ceremony of the USS Gerald R. Ford!➡️https://t.co/F78iOR64TW #USA https://t.co/PrVceEmPOB,iPhone
1270332321133182977,NASDAQ HITS ALL-TIME HIGH!,iPhone
1184987864125321216,"Just arrived at the American Airlines Center in Dallas, Texas. Will be out shortly as we wait for more of you to get in! #TRUMP2020 https://t.co/TB2baAFoBK",iPhone
1134240657621438464,....at which time the Tariffs will be removed. Details from the White House to follow.,iPhone
1310436408658669568,Great book! https://t.co/H6J5JLW1mF,iPhone
562420807784488961,"""""""@kara_jilly: Do you see how disgustingly disrespectful @KenyaMoore is to @MsVivicaFox?! &amp, yet she says she's nothing but nice to people?""""""",Android
980063581592047617,"While we are on the subject, it is reported that the U.S. Post Office will lose $1.50 on average for each package it delivers for Amazon. That amounts to Billions of Dollars. The Failing N.Y. Times reports that “the size of the company’s lobbying staff has ballooned,” and that...",iPhone
1201506031228084227,"“When the law enforcers turn out to be the law breakers, then we have totally upended the rule of law. Nobody is safe and everybody is in trouble. Our system of government is under attack.”  @GovMikeHuckabee",iPhone
1295165122974015495,"Law and Order. If @NYCMayor can’t do it, we will! https://t.co/N88GX9Rkc9",iPhone
910332992756834304,"""I was saddened to see how bad the ratings were on the Emmys last night - the worst ever. Smartest people of them all are the """"DEPLORABLES.""""""",iPhone
911287725847908352,Thank you to Doug Parker and American Airlines for all of the help you have given to the U.S. with Hurricane flights. Fantastic job!,iPhone
357664491854503936,"""""""@Paulaj65: @RealJobeTalk @realDonaldTrump If u hate Mr Trump, why r u following/commenting on him? I'm a big fan of his!!!""""""",Android
617522475023396864,"""""""@PeritusTraining: @realDonaldTrump Don't worry Democrats, Donald will make America great again for you too http://t.co/lyenc4gXNx""""""",Android
1028458842345095169,Bikers for Trump at Bedminster earlier today. Thank you! https://t.co/GWN56gYGT3,iPhone
537801644160077824,"Happy Thanksgiving - I hope everyone can get together to MAKE AMERICA GREAT AGAIN! It won't be easy, nothing is, but it can be done.",Android
356310422476947456,"""""""@7girl2boyPerez: @realDonaldTrump Ross Perot had the right idea but not your brains or balls Mr Trump.""""""",Android
729301847031349250,I will be interviewed on @meetthepress this morning. Enjoy!,Android
954136290768846850,House of Representatives needs to pass Government Funding Bill tonight. So important for our country - our Military needs it!,iPhone
1057105223557283840,".@ErikPaulson, @JasonLewis, @JimHagedornMN and @PeteStauber love our Country and the Great State of Minnesota. They are winners and always get the job done We need them all in Congress for #MAGA. Border, Military, Vets, 2nd A. Go Vote Minnesota. They have my Strong Endorsement!",iPhone
658005322708164608,Expecting a great crowd of amazing people. Questions will be live! #TrumpToday,iPhone
690672420433178624,Wow! New National Zogby Poll just out:.TRUMP 45. CRUZ 13. RUBIO 8. Big numbers.,Android
760519847461658624,Thank you Virginia! #ImWithYou https://t.co/9inCh1BVwM,iPhone
685977438527078400,I will be interviewed by Chris Wallace on Fox tomorrow morning. Tune in!,iPhone
557363287781044225,"""""""@MissCongress: @realdonaldtrump and @ivankatrump are my favorite people on TV. #CelebApprentice""""  Thanks.""",Android
552285158607687681,"""""""@AmandaJoCountry: Celebrity Apprentice is back! I love @realDonaldTrump! Who is going to be the @GaryBussey of the season? #CelebApprentice""",Android
707258582501302272,"Mitt Romney had his chance and blew it. Lindsey Graham ran for president, got ZERO, and quit! Why are they now spokesmen against me? Sad!",Android
1155219288191569920,"Such a big victory of our Country! “Supreme Court approves Trump Administration plan to use Military Funds for the Wall.” @FoxNews  We will be fully reimbursed for this expenditure, over time, by other countries.",iPhone
556396606917185536,"""""""@yeenkochchapong: @realDonaldTrump Thailand http://t.co/Xl3scYVOTG""""""",Android
1281238369050210312,"....Won all against the Federal Government and the Democrats send everything to politically corrupt New York, which is falling apart with everyone leaving, to give it a second, third and fourth try. Now the Supreme Court gives a  delay ruling that they would never have given...",iPhone
1333464453778706433,".@OANN  WOW, total election corruption in Arizona. Hearing on now! Why isn’t @FoxNews covering the Arizona hearings?",iPhone
1300022913060556802,Thank you Lisa. Well stated!!! https://t.co/k0urkflQdx,iPhone
1337052585547755523,"Great. Most corrupt Election in history, by far. We won!!! https://t.co/nGMMaRQmz8",iPhone
564795666392952832,"""""""@PatricijaBelous: #MissLithuania #MissU.  I miss this beautiful place. @TrumpDoral and my gorgeous friends...😓💘 http://t.co/URBTIGxAG9""""""",Android
1195775733932707840,True! https://t.co/ySWZMUnQfd,iPhone
462426506309144576,"""""""@natalie_gulbis: Donald Trump buys Turnberry http://t.co/Gi0mzIdi77 via @espngolf""""  Great job on Apprentice Natalie.""",Android
